shipment_id,customer_id,customer_name,industry,origin_city,origin_region,destination_city,destination_region,transport_mode,carrier,commodity_type,weight_lbs,num_pallets,ship_date,delivery_date,transit_days,status,on_time_delivery,base_freight_cost,fuel_surcharge,accessorial_charges,total_freight_cost,cost_per_lb,damage_claim,damage_amount
SHP-001531,C005,BuildRight Materials,Construction,"Los Angeles, CA",US-West,"Phoenix, AZ",US-West,Truck (LTL),PrimeMove Carriers,High-Value Goods,672.0,1,2024-12-18,2024-12-24,6,Delivered,True,107.86,15.05,355.34,478.25,0.7117,False,0
SHP-001532,C010,QuickRetail Group,Retail,"Los Angeles, CA",US-West,"Denver, CO",US-West,Air Freight,SkyBridge Air Cargo,Hazardous Materials,945.6,1,2024-07-30,,,Cancelled,,870.05,104.62,227.72,1202.39,1.2716,False,0
SHP-001533,C011,PackLogic Systems,Packaging,"Houston, TX",US-South,"Minneapolis, MN",US-Midwest,Truck (FTL),TransNational Freight,Refrigerated Goods,23591.5,18,2025-05-18,,,Cancelled,,1644.33,277.4,60.35,1982.08,0.084,False,0
SHP-001534,C005,BuildRight Materials,Construction,"Houston, TX",US-South,"Nashville, TN",US-South,Air Freight,PrimeMove Carriers,Refrigerated Goods,1377.6,1,2025-01-18,2025-01-19,1,Delivered,True,2211.05,304.49,0,2515.54,1.826,False,0
SHP-001535,C010,QuickRetail Group,Retail,"Los Angeles, CA",US-West,"Denver, CO",US-West,Air Freight,BlueWave Shipping,Hazardous Materials,4497.5,2,2024-01-15,2024-01-16,1,Delivered,True,8967.12,1609.51,397.36,10973.99,2.44,False,0
SHP-001536,C003,FreshHarvest Foods,Food & Beverage,"Dallas, TX",US-South,"Boston, MA",US-East,Intermodal,TransNational Freight,General Merchandise,48245.7,37,2024-08-09,2024-08-14,5,Delivered,True,3541.23,442.86,379.74,4363.83,0.0905,False,0
SHP-001537,C015,ColdChain Express,Food & Beverage,"Los Angeles, CA",US-West,"Phoenix, AZ",US-West,Ocean,SwiftHaul Logistics,General Merchandise,295818.2,198,2024-10-13,2024-11-20,38,Delivered,True,4821.84,585.02,126.9,5533.76,0.0187,False,0
SHP-001538,C014,AutoParts Direct,Automotive,"Memphis, TN",US-South,"San Francisco, CA",US-West,Air Freight,SkyBridge Air Cargo,Raw Materials,4895.5,2,2025-07-30,2025-07-31,1,Delivered,True,11415.33,919.31,0,12334.64,2.5196,False,0
SHP-001539,C006,PetroChem Industries,Chemicals,"Atlanta, GA",US-South,"New York, NY",US-East,Truck (LTL),PrimeMove Carriers,Machinery & Equipment,6166.2,4,2025-09-11,2025-09-18,7,Delayed,,1527.37,171.84,109.49,1808.7,0.2933,False,0
SHP-001540,C013,PharmaDist Inc,Pharmaceuticals,"Memphis, TN",US-South,"San Francisco, CA",US-West,Air Freight,TransNational Freight,Hazardous Materials,633.5,1,2025-07-30,2025-08-01,2,In Transit,,807.84,92.74,0,900.58,1.4216,False,0
SHP-001541,C012,EnergyFlow Corp,Energy,"Dallas, TX",US-South,"Minneapolis, MN",US-Midwest,Intermodal,PrimeMove Carriers,Hazardous Materials,70410.9,85,2024-09-28,2024-10-07,9,Delivered,True,4055.67,447.63,294.06,4797.36,0.0681,False,0
SHP-001542,C009,AgroFarm Supplies,Agriculture,"Louisville, KY",US-East,"Detroit, MI",US-Midwest,Rail,SwiftHaul Logistics,High-Value Goods,109129.1,73,2025-07-12,2025-07-18,6,Delayed,,3764.95,456.61,84.82,4306.38,0.0395,False,0
SHP-001543,C003,FreshHarvest Foods,Food & Beverage,"Columbus, OH",US-Midwest,"New York, NY",US-East,Truck (LTL),BlueWave Shipping,Refrigerated Goods,7788.6,7,2024-02-03,2024-02-09,6,Delivered,True,1873.94,315.22,0,2189.16,0.2811,False,0
SHP-001544,C001,Acme Manufacturing,Automotive,"Columbus, OH",US-Midwest,"Denver, CO",US-West,Truck (LTL),BlueWave Shipping,Bulk Commodities,2547.9,2,2024-03-09,2024-03-11,2,Delivered,True,279.0,49.03,0,328.03,0.1287,False,0
SHP-001545,C011,PackLogic Systems,Packaging,"Seattle, WA",US-West,"Phoenix, AZ",US-West,Truck (FTL),TransNational Freight,Machinery & Equipment,14049.7,9,2024-08-19,2024-08-30,11,Delayed,,941.33,106.23,448.73,1496.29,0.1065,False,0
SHP-001546,C013,PharmaDist Inc,Pharmaceuticals,"Louisville, KY",US-East,"Boston, MA",US-East,Ocean,IronRail Transport,Machinery & Equipment,379976.0,199,2024-09-09,2024-10-18,39,Delivered,True,6611.58,1107.54,0,7719.12,0.0203,False,0
SHP-001547,C003,FreshHarvest Foods,Food & Beverage,"Los Angeles, CA",US-West,"Monterrey, MX",Mexico,Air Freight,SwiftHaul Logistics,Bulk Commodities,3745.8,4,2024-10-02,2024-10-04,2,In Transit,,5906.0,853.48,0,6759.48,1.8045,False,0
SHP-001548,C001,Acme Manufacturing,Automotive,"Memphis, TN",US-South,"Monterrey, MX",Mexico,Rail,Apex Freight Solutions,High-Value Goods,183381.2,143,2024-09-05,2024-09-17,12,Delivered,True,8160.46,1154.53,58.95,9373.94,0.0511,False,0
SHP-001549,C008,SteelForge Ltd,Metals,"Atlanta, GA",US-South,"Nashville, TN",US-South,Rail,SkyBridge Air Cargo,Hazardous Materials,183154.6,97,2025-08-02,2025-08-10,8,Delivered,True,6483.67,904.67,320.46,7708.8,0.0421,False,0
SHP-001550,C013,PharmaDist Inc,Pharmaceuticals,"Chicago, IL",US-Midwest,"Nashville, TN",US-South,Truck (LTL),BlueWave Shipping,High-Value Goods,852.5,1,2025-02-14,2025-02-18,4,Delivered,True,101.36,12.99,0,114.35,0.1341,False,0
SHP-001551,C005,BuildRight Materials,Construction,"Memphis, TN",US-South,"Phoenix, AZ",US-West,Truck (LTL),Heartland Trucking,High-Value Goods,3892.6,4,2025-09-27,2025-10-05,8,Delivered,True,905.03,85.24,0,990.27,0.2544,False,0
SHP-001552,C004,MedSupply Corp,Healthcare,"Los Angeles, CA",US-West,"New York, NY",US-East,Air Freight,Apex Freight Solutions,Hazardous Materials,3722.0,4,2024-07-14,2024-07-16,2,Delayed,,5829.02,622.88,135.24,6587.14,1.7698,False,0
SHP-001553,C014,AutoParts Direct,Automotive,"Seattle, WA",US-West,"Phoenix, AZ",US-West,Truck (FTL),PrimeMove Carriers,Refrigerated Goods,13395.3,15,2025-11-13,2025-11-20,7,Delivered,True,1363.64,122.78,149.76,1636.18,0.1221,False,0
SHP-001554,C008,SteelForge Ltd,Metals,"Columbus, OH",US-Midwest,"Minneapolis, MN",US-Midwest,Ocean,BlueWave Shipping,Fragile Items,306677.7,156,2024-05-14,2024-06-06,23,Delivered,True,4232.15,631.62,0,4863.77,0.0159,False,0
SHP-001555,C004,MedSupply Corp,Healthcare,"Atlanta, GA",US-South,"Toronto, ON",Canada,Ocean,PrimeMove Carriers,Finished Products,63636.1,45,2025-07-09,,,Cancelled,,980.0,169.31,0,1149.31,0.0181,False,0
SHP-001556,C011,PackLogic Systems,Packaging,"Dallas, TX",US-South,"Nashville, TN",US-South,Truck (LTL),IronRail Transport,Oversized Load,1784.5,1,2025-01-01,,,Cancelled,,321.57,43.67,0,365.24,0.2047,False,0
SHP-001557,C009,AgroFarm Supplies,Agriculture,"Atlanta, GA",US-South,"Detroit, MI",US-Midwest,Rail,SwiftHaul Logistics,Finished Products,134577.2,68,2025-07-08,2025-07-15,7,Delivered,True,6917.27,801.9,96.05,7815.22,0.0581,False,0
SHP-001558,C007,TextileWorld Inc,Textiles,"Memphis, TN",US-South,"San Francisco, CA",US-West,Intermodal,BlueWave Shipping,General Merchandise,45554.1,27,2024-11-08,2024-11-18,10,Delayed,,2273.15,210.34,84.14,2567.63,0.0564,False,0
SHP-001559,C010,QuickRetail Group,Retail,"Dallas, TX",US-South,"San Francisco, CA",US-West,Air Freight,BlueWave Shipping,Hazardous Materials,4354.4,3,2025-11-10,2025-11-13,3,Delivered,True,2252.1,204.11,0,2456.21,0.5641,False,0
SHP-001560,C005,BuildRight Materials,Construction,"Memphis, TN",US-South,"San Francisco, CA",US-West,Air Freight,Continental Express,Oversized Load,3814.4,3,2024-06-22,2024-06-23,1,In Transit,,8626.65,1247.52,0,9874.17,2.5887,False,0
SHP-001561,C005,BuildRight Materials,Construction,"Columbus, OH",US-Midwest,"Nashville, TN",US-South,Truck (LTL),Apex Freight Solutions,General Merchandise,233.1,1,2025-12-11,,,Cancelled,,46.48,5.66,0,52.14,0.2237,False,0
SHP-001562,C001,Acme Manufacturing,Automotive,"Atlanta, GA",US-South,"Phoenix, AZ",US-West,Truck (FTL),Apex Freight Solutions,Bulk Commodities,12768.2,14,2024-08-25,2024-08-30,5,Delivered,True,578.4,94.62,9.38,682.4,0.0534,False,0
SHP-001563,C002,GlobalTech Solutions,Electronics,"Columbus, OH",US-Midwest,"Denver, CO",US-West,Truck (LTL),PrimeMove Carriers,Oversized Load,6230.0,4,2025-08-29,2025-09-03,5,In Transit,,641.07,70.38,43.42,754.87,0.1212,True,424.53
SHP-001564,C001,Acme Manufacturing,Automotive,"Louisville, KY",US-East,"San Francisco, CA",US-West,Intermodal,Pacific Route Lines,General Merchandise,37998.2,19,2024-02-26,2024-03-08,11,Delivered,True,1899.91,327.44,415.48,2642.83,0.0696,False,0
SHP-001565,C007,TextileWorld Inc,Textiles,"Atlanta, GA",US-South,"Denver, CO",US-West,Ocean,Heartland Trucking,Bulk Commodities,17215.4,12,2025-03-09,2025-03-28,19,Delivered,True,340.86,43.05,0,383.91,0.0223,False,0
SHP-001566,C003,FreshHarvest Foods,Food & Beverage,"Newark, NJ",US-East,"Toronto, ON",Canada,Truck (FTL),IronRail Transport,Oversized Load,21414.7,18,2024-04-05,,,Cancelled,,878.0,152.5,141.56,1172.06,0.0547,False,0
SHP-001567,C012,EnergyFlow Corp,Energy,"Chicago, IL",US-Midwest,"Detroit, MI",US-Midwest,Rail,SkyBridge Air Cargo,Fragile Items,184770.8,134,2025-06-19,2025-06-29,10,Delivered,True,5155.11,504.52,447.38,6107.01,0.0331,False,0
SHP-001568,C015,ColdChain Express,Food & Beverage,"Los Angeles, CA",US-West,"Detroit, MI",US-Midwest,Ocean,IronRail Transport,Fragile Items,153235.6,112,2025-03-14,2025-04-01,18,In Transit,,4397.86,371.62,0,4769.48,0.0311,False,0
SHP-001569,C002,GlobalTech Solutions,Electronics,"Louisville, KY",US-East,"Portland, OR",US-West,Intermodal,SwiftHaul Logistics,Refrigerated Goods,69236.2,81,2025-12-15,,,Cancelled,,4223.41,576.34,0,4799.75,0.0693,False,0
SHP-001570,C009,AgroFarm Supplies,Agriculture,"Newark, NJ",US-East,"Minneapolis, MN",US-Midwest,Rail,SkyBridge Air Cargo,Fragile Items,158344.8,88,2024-07-20,2024-08-02,13,Delivered,True,4227.81,451.81,167.62,4847.24,0.0306,False,0
SHP-001571,C008,SteelForge Ltd,Metals,"Columbus, OH",US-Midwest,"Monterrey, MX",Mexico,Truck (FTL),BlueWave Shipping,Bulk Commodities,16736.9,11,2024-05-20,,,Cancelled,,1387.49,214.42,0,1601.91,0.0957,False,0
SHP-001572,C012,EnergyFlow Corp,Energy,"Memphis, TN",US-South,"San Francisco, CA",US-West,Truck (LTL),Heartland Trucking,High-Value Goods,7090.4,4,2024-08-20,2024-09-02,13,Delayed,,643.1,52.23,297.81,993.14,0.1401,False,0
SHP-001573,C012,EnergyFlow Corp,Energy,"Atlanta, GA",US-South,"San Francisco, CA",US-West,Truck (FTL),Continental Express,Fragile Items,17851.5,12,2024-08-13,2024-08-17,4,Delivered,True,1556.65,127.02,290.78,1974.45,0.1106,False,0
SHP-001574,C007,TextileWorld Inc,Textiles,"Los Angeles, CA",US-West,"Boston, MA",US-East,Intermodal,Continental Express,Refrigerated Goods,25549.0,29,2024-08-05,2024-08-16,11,Delivered,True,1412.86,241.11,0,1653.97,0.0647,False,0
SHP-001575,C002,GlobalTech Solutions,Electronics,"Louisville, KY",US-East,"Monterrey, MX",Mexico,Intermodal,PrimeMove Carriers,High-Value Goods,72726.8,38,2025-02-17,2025-03-01,12,Delivered,True,5272.69,491.08,377.51,6141.28,0.0844,False,0
SHP-001576,C013,PharmaDist Inc,Pharmaceuticals,"Chicago, IL",US-Midwest,"Phoenix, AZ",US-West,Ocean,SkyBridge Air Cargo,Refrigerated Goods,192655.8,143,2024-03-02,2024-03-25,23,In Transit,,4912.72,692.17,0,5604.89,0.0291,False,0
SHP-001577,C003,FreshHarvest Foods,Food & Beverage,"Columbus, OH",US-Midwest,"Miami, FL",US-South,Truck (FTL),Heartland Trucking,Fragile Items,6640.4,5,2024-08-29,2024-09-01,3,Delivered,True,507.33,83.27,10.22,600.82,0.0905,False,0
SHP-001578,C001,Acme Manufacturing,Automotive,"Seattle, WA",US-West,"New York, NY",US-East,Truck (LTL),IronRail Transport,Raw Materials,9157.0,5,2025-05-09,2025-05-18,9,Delivered,True,1654.67,173.02,0,1827.69,0.1996,True,2141.85
SHP-001579,C012,EnergyFlow Corp,Energy,"Chicago, IL",US-Midwest,"Portland, OR",US-West,Truck (LTL),BlueWave Shipping,Hazardous Materials,4162.1,2,2025-09-21,2025-09-23,2,Delivered,True,939.8,160.82,388.05,1488.67,0.3577,False,0
SHP-001580,C011,PackLogic Systems,Packaging,"Louisville, KY",US-East,"Detroit, MI",US-Midwest,Rail,IronRail Transport,Finished Products,79308.3,61,2024-07-29,,,Cancelled,,3481.63,566.27,0,4047.9,0.051,False,0
SHP-001581,C014,AutoParts Direct,Automotive,"Houston, TX",US-South,"Vancouver, BC",Canada,Air Freight,Apex Freight Solutions,Finished Products,2433.8,1,2025-10-14,,,Cancelled,,3162.97,487.69,0,3650.66,1.5,False,0
SHP-001582,C011,PackLogic Systems,Packaging,"Atlanta, GA",US-South,"Nashville, TN",US-South,Truck (LTL),BlueWave Shipping,Refrigerated Goods,4608.6,2,2024-03-20,2024-04-03,14,Delayed,,574.23,95.12,350.08,1019.43,0.2212,False,0
SHP-001583,C007,TextileWorld Inc,Textiles,"Dallas, TX",US-South,"Denver, CO",US-West,Truck (LTL),SwiftHaul Logistics,Refrigerated Goods,7653.8,4,2024-07-15,2024-07-19,4,Delivered,True,1363.91,240.34,7.42,1611.67,0.2106,False,0
SHP-001584,C010,QuickRetail Group,Retail,"Chicago, IL",US-Midwest,"Toronto, ON",Canada,Air Freight,Heartland Trucking,Hazardous Materials,644.0,1,2024-08-26,2024-08-28,2,Delivered,True,520.22,78.16,384.73,983.11,1.5266,False,0
SHP-001585,C015,ColdChain Express,Food & Beverage,"Los Angeles, CA",US-West,"Portland, OR",US-West,Intermodal,SkyBridge Air Cargo,Machinery & Equipment,22013.1,13,2025-12-13,2025-12-25,12,Delivered,True,1307.58,125.23,0,1432.81,0.0651,False,0
SHP-001586,C015,ColdChain Express,Food & Beverage,"Chicago, IL",US-Midwest,"Toronto, ON",Canada,Truck (LTL),PrimeMove Carriers,Fragile Items,9896.7,11,2025-08-02,2025-08-14,12,Delayed,,1804.17,147.81,0,1951.98,0.1972,False,0
SHP-001587,C003,FreshHarvest Foods,Food & Beverage,"Chicago, IL",US-Midwest,"Nashville, TN",US-South,Rail,Heartland Trucking,Raw Materials,20358.5,13,2024-10-05,2024-10-13,8,Delivered,True,616.86,86.81,0,703.67,0.0346,False,0
SHP-001588,C013,PharmaDist Inc,Pharmaceuticals,"Atlanta, GA",US-South,"Toronto, ON",Canada,Truck (LTL),SwiftHaul Logistics,Hazardous Materials,8728.5,6,2025-02-28,,,Cancelled,,1704.68,262.59,269.39,2236.66,0.2562,False,0
SHP-001589,C007,TextileWorld Inc,Textiles,"Dallas, TX",US-South,"Toronto, ON",Canada,Rail,IronRail Transport,Refrigerated Goods,178945.1,113,2024-04-15,2024-04-26,11,Delivered,True,7354.64,1223.59,460.57,9038.8,0.0505,False,0
SHP-001590,C013,PharmaDist Inc,Pharmaceuticals,"Columbus, OH",US-Midwest,"Vancouver, BC",Canada,Ocean,BlueWave Shipping,Finished Products,170998.1,88,2025-05-02,2025-05-19,17,Delivered,True,2735.97,341.66,0,3077.63,0.018,False,0
SHP-001591,C007,TextileWorld Inc,Textiles,"Atlanta, GA",US-South,"New York, NY",US-East,Intermodal,SwiftHaul Logistics,Oversized Load,45922.4,46,2024-03-08,2024-03-19,11,Delivered,True,2617.58,344.89,480.47,3442.94,0.075,False,0
SHP-001592,C003,FreshHarvest Foods,Food & Beverage,"Columbus, OH",US-Midwest,"Detroit, MI",US-Midwest,Air Freight,BlueWave Shipping,Fragile Items,1530.8,1,2024-01-20,,,Cancelled,,2377.64,369.07,0,2746.71,1.7943,False,0
SHP-001593,C010,QuickRetail Group,Retail,"Seattle, WA",US-West,"Nashville, TN",US-South,Truck (LTL),Pacific Route Lines,Fragile Items,845.1,1,2025-09-06,2025-09-14,8,Delivered,True,145.19,17.76,56.17,219.12,0.2593,False,0
SHP-001594,C008,SteelForge Ltd,Metals,"Dallas, TX",US-South,"Detroit, MI",US-Midwest,Truck (LTL),SwiftHaul Logistics,Finished Products,5350.8,2,2024-02-28,2024-03-03,4,Delivered,True,1192.69,124.05,0,1316.74,0.2461,False,0
SHP-001595,C011,PackLogic Systems,Packaging,"Atlanta, GA",US-South,"Boston, MA",US-East,Rail,IronRail Transport,Bulk Commodities,127075.2,67,2025-06-18,,,Cancelled,,5743.8,565.12,0,6308.92,0.0496,False,0
SHP-001596,C001,Acme Manufacturing,Automotive,"Atlanta, GA",US-South,"Monterrey, MX",Mexico,Ocean,BlueWave Shipping,Fragile Items,332238.4,170,2024-04-02,2024-04-25,23,Delivered,True,7043.45,850.72,0,7894.17,0.0238,False,0
SHP-001597,C004,MedSupply Corp,Healthcare,"Los Angeles, CA",US-West,"San Francisco, CA",US-West,Air Freight,SkyBridge Air Cargo,Machinery & Equipment,2055.1,1,2025-01-20,2025-01-23,3,Delivered,True,4382.91,659.28,0,5042.19,2.4535,True,4607.8
SHP-001598,C005,BuildRight Materials,Construction,"Newark, NJ",US-East,"Detroit, MI",US-Midwest,Rail,BlueWave Shipping,Fragile Items,83347.5,46,2024-03-22,2024-04-04,13,Delivered,True,2408.74,376.75,0,2785.49,0.0334,False,0
SHP-001599,C013,PharmaDist Inc,Pharmaceuticals,"Atlanta, GA",US-South,"Toronto, ON",Canada,Truck (FTL),IronRail Transport,High-Value Goods,33067.5,16,2025-08-06,,,Cancelled,,3544.84,602.22,59.43,4206.49,0.1272,False,0
SHP-001600,C006,PetroChem Industries,Chemicals,"Atlanta, GA",US-South,"Vancouver, BC",Canada,Intermodal,Continental Express,Hazardous Materials,77251.1,59,2025-10-01,2025-10-13,12,Delivered,True,3205.92,268.8,231.8,3706.52,0.048,False,0
SHP-001601,C003,FreshHarvest Foods,Food & Beverage,"Seattle, WA",US-West,"Nashville, TN",US-South,Rail,Apex Freight Solutions,Raw Materials,179743.8,117,2024-09-19,,,Cancelled,,10101.6,944.39,0,11045.99,0.0615,False,0
SHP-001602,C003,FreshHarvest Foods,Food & Beverage,"Dallas, TX",US-South,"Nashville, TN",US-South,Air Freight,BlueWave Shipping,General Merchandise,2113.9,1,2024-06-30,2024-07-01,1,Delivered,True,1364.1,171.02,291.7,1826.82,0.8642,False,0
SHP-001603,C010,QuickRetail Group,Retail,"Columbus, OH",US-Midwest,"Toronto, ON",Canada,Truck (LTL),Apex Freight Solutions,Machinery & Equipment,9518.4,6,2025-02-13,,,Cancelled,,1648.59,167.39,367.4,2183.38,0.2294,False,0
SHP-001604,C008,SteelForge Ltd,Metals,"Columbus, OH",US-Midwest,"San Francisco, CA",US-West,Rail,Continental Express,General Merchandise,41855.2,23,2024-09-14,2024-09-28,14,Delivered,True,1264.03,122.95,433.47,1820.45,0.0435,False,0
SHP-001605,C004,MedSupply Corp,Healthcare,"Columbus, OH",US-Midwest,"Portland, OR",US-West,Ocean,IronRail Transport,Machinery & Equipment,85831.4,74,2024-03-09,2024-04-10,32,Delivered,True,1184.47,95.92,0,1280.39,0.0149,False,0
SHP-001606,C011,PackLogic Systems,Packaging,"Memphis, TN",US-South,"Detroit, MI",US-Midwest,Truck (LTL),Apex Freight Solutions,Refrigerated Goods,3119.1,2,2024-10-18,,,Cancelled,,595.44,61.14,0,656.58,0.2105,False,0
SHP-001607,C004,MedSupply Corp,Healthcare,"Louisville, KY",US-East,"Monterrey, MX",Mexico,Air Freight,Pacific Route Lines,Bulk Commodities,4510.6,3,2025-09-19,2025-09-22,3,Delivered,True,9865.58,1253.01,0,11118.59,2.465,False,0
SHP-001608,C011,PackLogic Systems,Packaging,"Dallas, TX",US-South,"Boston, MA",US-East,Truck (LTL),BlueWave Shipping,Fragile Items,3362.1,2,2024-07-06,2024-07-11,5,Delivered,True,823.04,119.26,0,942.3,0.2803,False,0
SHP-001609,C010,QuickRetail Group,Retail,"Memphis, TN",US-South,"Detroit, MI",US-Midwest,Intermodal,Apex Freight Solutions,Refrigerated Goods,76029.4,39,2025-08-05,2025-08-17,12,In Transit,,4402.1,625.29,0,5027.39,0.0661,False,0
SHP-001610,C001,Acme Manufacturing,Automotive,"Seattle, WA",US-West,"Detroit, MI",US-Midwest,Air Freight,BlueWave Shipping,General Merchandise,2395.6,1,2025-09-22,2025-09-24,2,Delivered,True,2944.19,420.42,0,3364.61,1.4045,False,0
SHP-001611,C007,TextileWorld Inc,Textiles,"Columbus, OH",US-Midwest,"Phoenix, AZ",US-West,Intermodal,BlueWave Shipping,Fragile Items,69263.8,41,2024-09-20,,,Cancelled,,3151.5,502.79,0,3654.29,0.0528,False,0
SHP-001612,C002,GlobalTech Solutions,Electronics,"Newark, NJ",US-East,"Minneapolis, MN",US-Midwest,Ocean,Apex Freight Solutions,Bulk Commodities,208305.1,104,2024-03-16,,,Cancelled,,2166.37,280.81,321.18,2768.36,0.0133,False,0
SHP-001613,C004,MedSupply Corp,Healthcare,"Dallas, TX",US-South,"Miami, FL",US-South,Air Freight,BlueWave Shipping,General Merchandise,3490.3,2,2025-08-27,2025-08-28,1,Delivered,True,7562.43,1167.8,361.12,9091.35,2.6047,False,0
SHP-001614,C008,SteelForge Ltd,Metals,"Los Angeles, CA",US-West,"Denver, CO",US-West,Rail,BlueWave Shipping,Fragile Items,199335.2,151,2024-10-04,,,Cancelled,,6179.39,771.53,0.04,6950.96,0.0349,False,0
SHP-001615,C009,AgroFarm Supplies,Agriculture,"Dallas, TX",US-South,"San Francisco, CA",US-West,Truck (LTL),PrimeMove Carriers,Refrigerated Goods,6949.1,3,2025-04-27,2025-04-29,2,Delivered,True,1111.86,124.68,304.15,1540.69,0.2217,False,0
SHP-001616,C014,AutoParts Direct,Automotive,"Seattle, WA",US-West,"Miami, FL",US-South,Intermodal,IronRail Transport,Hazardous Materials,47674.9,31,2024-09-18,,,Cancelled,,2259.79,241.34,0,2501.13,0.0525,False,0
SHP-001617,C013,PharmaDist Inc,Pharmaceuticals,"Seattle, WA",US-West,"Portland, OR",US-West,Truck (FTL),PrimeMove Carriers,Bulk Commodities,34679.5,30,2025-04-07,2025-04-10,3,In Transit,,3408.99,548.08,0,3957.07,0.1141,False,0
SHP-001618,C007,TextileWorld Inc,Textiles,"Seattle, WA",US-West,"Denver, CO",US-West,Air Freight,TransNational Freight,High-Value Goods,3250.7,1,2025-08-24,2025-08-25,1,Delivered,True,6964.62,559.05,0,7523.67,2.3145,False,0
SHP-001619,C012,EnergyFlow Corp,Energy,"Atlanta, GA",US-South,"Phoenix, AZ",US-West,Rail,TransNational Freight,Finished Products,197248.2,219,2024-06-02,2024-06-09,7,Delivered,True,11795.44,1236.92,355.92,13388.28,0.0679,False,0
SHP-001620,C011,PackLogic Systems,Packaging,"Newark, NJ",US-East,"Nashville, TN",US-South,Intermodal,Continental Express,Hazardous Materials,75784.0,59,2025-07-11,,,Cancelled,,5047.21,524.18,0,5571.39,0.0735,False,0
SHP-001621,C011,PackLogic Systems,Packaging,"Los Angeles, CA",US-West,"Toronto, ON",Canada,Intermodal,Heartland Trucking,Finished Products,20608.6,12,2025-01-26,2025-02-03,8,Delivered,True,950.06,133.78,0,1083.84,0.0526,False,0
SHP-001622,C004,MedSupply Corp,Healthcare,"Newark, NJ",US-East,"Vancouver, BC",Canada,Truck (LTL),PrimeMove Carriers,High-Value Goods,2080.9,1,2024-01-22,2024-02-01,10,Delivered,True,496.29,69.72,131.82,697.83,0.3354,False,0
SHP-001623,C013,PharmaDist Inc,Pharmaceuticals,"Dallas, TX",US-South,"Minneapolis, MN",US-Midwest,Truck (FTL),Heartland Trucking,Machinery & Equipment,24318.7,25,2025-11-26,2025-12-02,6,In Transit,,2857.45,399.07,0,3256.52,0.1339,False,0
